"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"55535","180.823279","1.9.1","host","USB","28","URB_BULK in","00"
"55536","180.823296","host","1.9.1","USB","27","URB_BULK in",""
"55537","180.824279","1.9.1","host","USB","28","URB_BULK in","00"
"55538","180.824296","host","1.9.1","USB","27","URB_BULK in",""
"55539","180.825281","1.9.1","host","USB","28","URB_BULK in","00"
"55540","180.825298","host","1.9.1","USB","27","URB_BULK in",""
"55541","180.826296","1.9.1","host","USB","28","URB_BULK in","16"
"55542","180.826314","host","1.9.1","USB","27","URB_BULK in",""
"55544","180.827342","1.9.1","host","USB","28","URB_BULK in","00"
"55545","180.827364","host","1.9.1","USB","27","URB_BULK in",""
"55547","180.828376","1.9.1","host","USB","28","URB_BULK in","00"
"55548","180.828404","host","1.9.1","USB","27","URB_BULK in",""
"55549","180.829417","1.9.1","host","USB","28","URB_BULK in","00"
"55550","180.829435","host","1.9.1","USB","27","URB_BULK in",""
"55551","180.830454","1.9.1","host","USB","28","URB_BULK in","d1"
"55552","180.830471","host","1.9.1","USB","27","URB_BULK in",""
"55553","180.831485","1.9.1","host","USB","28","URB_BULK in","f7"
"55554","180.831502","host","1.9.1","USB","27","URB_BULK in",""
"56121","182.639205","host","1.9.1","USB","39","URB_BULK out","7bff20000600b7000000a6ff"
"56122","182.639367","1.9.1","host","USB","27","URB_BULK out",""
"56125","182.639423","host","1.9.1","USB","31","URB_BULK out","01000c00"
"56126","182.639470","1.9.1","host","USB","27","URB_BULK out",""
"56129","182.639518","host","1.9.1","USB","29","URB_BULK out","f2ff"
"56130","182.639552","1.9.1","host","USB","27","URB_BULK out",""
"56144","182.661354","1.9.1","host","USB","28","URB_BULK in","7a"
"56145","182.661384","host","1.9.1","USB","27","URB_BULK in",""
"56146","182.662357","1.9.1","host","USB","28","URB_BULK in","ff"
"56147","182.662383","host","1.9.1","USB","27","URB_BULK in",""
"56149","182.663390","1.9.1","host","USB","28","URB_BULK in","20"
"56150","182.663417","host","1.9.1","USB","27","URB_BULK in",""
"56151","182.664426","1.9.1","host","USB","28","URB_BULK in","80"
"56152","182.664445","host","1.9.1","USB","27","URB_BULK in",""
"56153","182.665466","1.9.1","host","USB","28","URB_BULK in","1e"
"56154","182.665484","host","1.9.1","USB","27","URB_BULK in",""
"56155","182.666499","1.9.1","host","USB","28","URB_BULK in","00"
"56156","182.666520","host","1.9.1","USB","27","URB_BULK in",""
"56159","182.667552","1.9.1","host","USB","28","URB_BULK in","b7"
"56160","182.667571","host","1.9.1","USB","27","URB_BULK in",""
"56161","182.668581","1.9.1","host","USB","28","URB_BULK in","00"
"56162","182.668617","host","1.9.1","USB","27","URB_BULK in",""
"56163","182.669617","1.9.1","host","USB","28","URB_BULK in","00"
"56164","182.669647","host","1.9.1","USB","27","URB_BULK in",""
"56165","182.670651","1.9.1","host","USB","28","URB_BULK in","00"
"56166","182.670679","host","1.9.1","USB","27","URB_BULK in",""
"56167","182.671695","1.9.1","host","USB","28","URB_BULK in","8f"
"56168","182.671723","host","1.9.1","USB","27","URB_BULK in",""
"56169","182.672725","1.9.1","host","USB","28","URB_BULK in","7f"
"56170","182.672752","host","1.9.1","USB","27","URB_BULK in",""
"56171","182.673768","1.9.1","host","USB","28","URB_BULK in","01"
"56172","182.673795","host","1.9.1","USB","27","URB_BULK in",""
"56173","182.674802","1.9.1","host","USB","28","URB_BULK in","00"
"56174","182.674829","host","1.9.1","USB","27","URB_BULK in",""
"56175","182.675841","1.9.1","host","USB","28","URB_BULK in","00"
"56176","182.675869","host","1.9.1","USB","27","URB_BULK in",""
"56177","182.676874","1.9.1","host","USB","28","URB_BULK in","00"
"56178","182.676905","host","1.9.1","USB","27","URB_BULK in",""
"56181","182.677921","1.9.1","host","USB","28","URB_BULK in","14"
"56182","182.677950","host","1.9.1","USB","27","URB_BULK in",""
"56183","182.678953","1.9.1","host","USB","28","URB_BULK in","00"
"56184","182.678986","host","1.9.1","USB","27","URB_BULK in",""
"56185","182.679993","1.9.1","host","USB","28","URB_BULK in","00"
"56186","182.680026","host","1.9.1","USB","27","URB_BULK in",""
"56187","182.681085","1.9.1","host","USB","28","URB_BULK in","00"
"56188","182.681117","host","1.9.1","USB","27","URB_BULK in",""
"56189","182.682084","1.9.1","host","USB","28","URB_BULK in","11"
"56190","182.682117","host","1.9.1","USB","27","URB_BULK in",""
"56191","182.683114","1.9.1","host","USB","28","URB_BULK in","a4"
"56192","182.683166","host","1.9.1","USB","27","URB_BULK in",""
"56213","182.684140","1.9.1","host","USB","28","URB_BULK in","00"
"56214","182.684155","host","1.9.1","USB","27","URB_BULK in",""
"56215","182.685176","1.9.1","host","USB","28","URB_BULK in","00"
"56216","182.685204","host","1.9.1","USB","27","URB_BULK in",""
"56217","182.686348","1.9.1","host","USB","28","URB_BULK in","98"
"56218","182.686379","host","1.9.1","USB","27","URB_BULK in",""
"56221","182.687343","1.9.1","host","USB","28","URB_BULK in","20"
"56222","182.687355","host","1.9.1","USB","27","URB_BULK in",""
"56223","182.688351","1.9.1","host","USB","28","URB_BULK in","00"
"56224","182.688380","host","1.9.1","USB","27","URB_BULK in",""
"56225","182.689347","1.9.1","host","USB","28","URB_BULK in","00"
"56226","182.689366","host","1.9.1","USB","27","URB_BULK in",""
"56227","182.690366","1.9.1","host","USB","28","URB_BULK in","14"
"56228","182.690385","host","1.9.1","USB","27","URB_BULK in",""
"56233","182.691403","1.9.1","host","USB","28","URB_BULK in","00"
"56234","182.691410","host","1.9.1","USB","27","URB_BULK in",""
"56236","182.692441","1.9.1","host","USB","28","URB_BULK in","06"
"56237","182.692470","host","1.9.1","USB","27","URB_BULK in",""
"56239","182.693484","1.9.1","host","USB","28","URB_BULK in","12"
"56240","182.693503","host","1.9.1","USB","27","URB_BULK in",""
"56241","182.694518","1.9.1","host","USB","28","URB_BULK in","01"
"56242","182.694547","host","1.9.1","USB","27","URB_BULK in",""
"56243","182.695551","1.9.1","host","USB","28","URB_BULK in","08"
"56244","182.695569","host","1.9.1","USB","27","URB_BULK in",""
"56246","182.696593","1.9.1","host","USB","28","URB_BULK in","48"
"56247","182.696610","host","1.9.1","USB","27","URB_BULK in",""
"56250","182.697636","1.9.1","host","USB","28","URB_BULK in","03"
"56251","182.697665","host","1.9.1","USB","27","URB_BULK in",""
"56252","182.698668","1.9.1","host","USB","28","URB_BULK in","08"
"56253","182.698686","host","1.9.1","USB","27","URB_BULK in",""
"56257","182.699723","1.9.1","host","USB","28","URB_BULK in","00"
"56258","182.699762","host","1.9.1","USB","27","URB_BULK in",""
"56259","182.700751","1.9.1","host","USB","28","URB_BULK in","00"
"56260","182.700783","host","1.9.1","USB","27","URB_BULK in",""
"56261","182.701787","1.9.1","host","USB","28","URB_BULK in","00"
"56262","182.701814","host","1.9.1","USB","27","URB_BULK in",""
"56264","182.702821","1.9.1","host","USB","28","URB_BULK in","d6"
"56265","182.702848","host","1.9.1","USB","27","URB_BULK in",""
"56266","182.703860","1.9.1","host","USB","28","URB_BULK in","1d"
"56267","182.703888","host","1.9.1","USB","27","URB_BULK in",""
"56285","182.756223","host","1.9.1","USB","39","URB_BULK out","7bff20000600b8000000a5ff"
"56286","182.756381","1.9.1","host","USB","27","URB_BULK out",""
"56289","182.756464","host","1.9.1","USB","31","URB_BULK out","00080c00"
"56290","182.756531","1.9.1","host","USB","27","URB_BULK out",""
"56293","182.756592","host","1.9.1","USB","29","URB_BULK out","f3f7"
"56294","182.756632","1.9.1","host","USB","27","URB_BULK out",""
"56310","182.778219","1.9.1","host","USB","28","URB_BULK in","7a"
"56311","182.778251","host","1.9.1","USB","27","URB_BULK in",""
"56312","182.779352","1.9.1","host","USB","28","URB_BULK in","ff"
"56313","182.779383","host","1.9.1","USB","27","URB_BULK in",""
"56315","182.780348","1.9.1","host","USB","28","URB_BULK in","20"
"56316","182.780367","host","1.9.1","USB","27","URB_BULK in",""
"56317","182.781348","1.9.1","host","USB","28","URB_BULK in","80"
"56318","182.781367","host","1.9.1","USB","27","URB_BULK in",""
"56319","182.782360","1.9.1","host","USB","28","URB_BULK in","16"
"56320","182.782407","host","1.9.1","USB","27","URB_BULK in",""
"56321","182.783368","1.9.1","host","USB","28","URB_BULK in","00"
"56322","182.783401","host","1.9.1","USB","27","URB_BULK in",""
"56323","182.784402","1.9.1","host","USB","28","URB_BULK in","b8"
"56324","182.784425","host","1.9.1","USB","27","URB_BULK in",""
"56325","182.785448","1.9.1","host","USB","28","URB_BULK in","00"
"56326","182.785492","host","1.9.1","USB","27","URB_BULK in",""
"56327","182.786495","1.9.1","host","USB","28","URB_BULK in","00"
"56328","182.786554","host","1.9.1","USB","27","URB_BULK in",""
"56331","182.787517","1.9.1","host","USB","28","URB_BULK in","00"
"56332","182.787552","host","1.9.1","USB","27","URB_BULK in",""
"56333","182.788564","1.9.1","host","USB","28","URB_BULK in","96"
"56334","182.788594","host","1.9.1","USB","27","URB_BULK in",""
"56335","182.789598","1.9.1","host","USB","28","URB_BULK in","7f"
"56336","182.789628","host","1.9.1","USB","27","URB_BULK in",""
"56337","182.790629","1.9.1","host","USB","28","URB_BULK in","00"
"56338","182.790658","host","1.9.1","USB","27","URB_BULK in",""
"56339","182.791664","1.9.1","host","USB","28","URB_BULK in","08"
"56340","182.791696","host","1.9.1","USB","27","URB_BULK in",""
"56343","182.792778","1.9.1","host","USB","28","URB_BULK in","00"
"56344","182.792786","host","1.9.1","USB","27","URB_BULK in",""
"56345","182.793738","1.9.1","host","USB","28","URB_BULK in","00"
"56346","182.793767","host","1.9.1","USB","27","URB_BULK in",""
"56348","182.794782","1.9.1","host","USB","28","URB_BULK in","0c"
"56349","182.794810","host","1.9.1","USB","27","URB_BULK in",""
"56350","182.795815","1.9.1","host","USB","28","URB_BULK in","00"
"56351","182.795844","host","1.9.1","USB","27","URB_BULK in",""
"56352","182.796854","1.9.1","host","USB","28","URB_BULK in","00"
"56353","182.796874","host","1.9.1","USB","27","URB_BULK in",""
"56357","182.797890","1.9.1","host","USB","28","URB_BULK in","00"
"56358","182.797919","host","1.9.1","USB","27","URB_BULK in",""
"56359","182.798929","1.9.1","host","USB","28","URB_BULK in","0c"
"56360","182.798949","host","1.9.1","USB","27","URB_BULK in",""
"56361","182.799972","1.9.1","host","USB","28","URB_BULK in","00"
"56362","182.800000","host","1.9.1","USB","27","URB_BULK in",""
"56363","182.801005","1.9.1","host","USB","28","URB_BULK in","00"
"56364","182.801034","host","1.9.1","USB","27","URB_BULK in",""
"56365","182.802089","1.9.1","host","USB","28","URB_BULK in","00"
"56366","182.802107","host","1.9.1","USB","27","URB_BULK in",""
"56367","182.803089","1.9.1","host","USB","28","URB_BULK in","00"
"56368","182.803108","host","1.9.1","USB","27","URB_BULK in",""
"56369","182.804124","1.9.1","host","USB","28","URB_BULK in","00"
"56370","182.804142","host","1.9.1","USB","27","URB_BULK in",""
"56371","182.805153","1.9.1","host","USB","28","URB_BULK in","00"
"56372","182.805172","host","1.9.1","USB","27","URB_BULK in",""
"56373","182.806187","1.9.1","host","USB","28","URB_BULK in","00"
"56374","182.806205","host","1.9.1","USB","27","URB_BULK in",""
"56377","182.807346","1.9.1","host","USB","28","URB_BULK in","17"
"56378","182.807355","host","1.9.1","USB","27","URB_BULK in",""
"56379","182.808352","1.9.1","host","USB","28","URB_BULK in","00"
"56380","182.808379","host","1.9.1","USB","27","URB_BULK in",""
"56381","182.809353","1.9.1","host","USB","28","URB_BULK in","00"
"56382","182.809383","host","1.9.1","USB","27","URB_BULK in",""
"56383","182.810351","1.9.1","host","USB","28","URB_BULK in","00"
"56384","182.810378","host","1.9.1","USB","27","URB_BULK in",""
"56385","182.811376","1.9.1","host","USB","28","URB_BULK in","d0"
"56386","182.811394","host","1.9.1","USB","27","URB_BULK in",""
"56387","182.812421","1.9.1","host","USB","28","URB_BULK in","f7"
"56388","182.812450","host","1.9.1","USB","27","URB_BULK in",""
"56755","184.619263","host","1.9.1","USB","39","URB_BULK out","7bff20000600b9000000a4ff"
"56756","184.619317","1.9.1","host","USB","27","URB_BULK out",""
"56759","184.619371","host","1.9.1","USB","31","URB_BULK out","01000c00"
"56760","184.619408","1.9.1","host","USB","27","URB_BULK out",""
"56763","184.619471","host","1.9.1","USB","29","URB_BULK out","f2ff"
"56764","184.619511","1.9.1","host","USB","27","URB_BULK out",""
"56774","184.641366","1.9.1","host","USB","28","URB_BULK in","7a"
"56775","184.641408","host","1.9.1","USB","27","URB_BULK in",""
"56776","184.642397","1.9.1","host","USB","28","URB_BULK in","ff"
"56777","184.642438","host","1.9.1","USB","27","URB_BULK in",""
"56779","184.643432","1.9.1","host","USB","28","URB_BULK in","20"
"56780","184.643464","host","1.9.1","USB","27","URB_BULK in",""
"56781","184.644478","1.9.1","host","USB","28","URB_BULK in","80"
"56782","184.644514","host","1.9.1","USB","27","URB_BULK in",""
"56783","184.645509","1.9.1","host","USB","28","URB_BULK in","1e"
"56784","184.645540","host","1.9.1","USB","27","URB_BULK in",""
"56785","184.646552","1.9.1","host","USB","28","URB_BULK in","00"
"56786","184.646584","host","1.9.1","USB","27","URB_BULK in",""
"56787","184.647592","1.9.1","host","USB","28","URB_BULK in","b9"
"56788","184.647623","host","1.9.1","USB","27","URB_BULK in",""
"56789","184.648624","1.9.1","host","USB","28","URB_BULK in","00"
"56790","184.648654","host","1.9.1","USB","27","URB_BULK in",""
"56791","184.649672","1.9.1","host","USB","28","URB_BULK in","00"
"56792","184.649707","host","1.9.1","USB","27","URB_BULK in",""
"56793","184.650702","1.9.1","host","USB","28","URB_BULK in","00"
"56794","184.650734","host","1.9.1","USB","27","URB_BULK in",""
"56795","184.651734","1.9.1","host","USB","28","URB_BULK in","8d"
"56796","184.651764","host","1.9.1","USB","27","URB_BULK in",""
"56797","184.652781","1.9.1","host","USB","28","URB_BULK in","7f"
"56798","184.652812","host","1.9.1","USB","27","URB_BULK in",""
"56799","184.653817","1.9.1","host","USB","28","URB_BULK in","01"
"56800","184.653845","host","1.9.1","USB","27","URB_BULK in",""
"56801","184.654849","1.9.1","host","USB","28","URB_BULK in","00"
"56802","184.654880","host","1.9.1","USB","27","URB_BULK in",""
"56803","184.655884","1.9.1","host","USB","28","URB_BULK in","00"
"56804","184.655912","host","1.9.1","USB","27","URB_BULK in",""
"56805","184.656934","1.9.1","host","USB","28","URB_BULK in","00"
"56806","184.656975","host","1.9.1","USB","27","URB_BULK in",""
"56807","184.657972","1.9.1","host","USB","28","URB_BULK in","14"
"56808","184.657998","host","1.9.1","USB","27","URB_BULK in",""
"56809","184.659020","1.9.1","host","USB","28","URB_BULK in","00"
"56810","184.659055","host","1.9.1","USB","27","URB_BULK in",""
"56811","184.660044","1.9.1","host","USB","28","URB_BULK in","00"
"56812","184.660072","host","1.9.1","USB","27","URB_BULK in",""
"56813","184.661077","1.9.1","host","USB","28","URB_BULK in","00"
"56814","184.661104","host","1.9.1","USB","27","URB_BULK in",""
"56815","184.662166","1.9.1","host","USB","28","URB_BULK in","11"
"56816","184.662202","host","1.9.1","USB","27","URB_BULK in",""
"56817","184.663166","1.9.1","host","USB","28","URB_BULK in","a4"
"56818","184.663206","host","1.9.1","USB","27","URB_BULK in",""
"56819","184.664211","1.9.1","host","USB","28","URB_BULK in","00"
"56820","184.664243","host","1.9.1","USB","27","URB_BULK in",""
"56821","184.665227","1.9.1","host","USB","28","URB_BULK in","00"
"56822","184.665256","host","1.9.1","USB","27","URB_BULK in",""
"56823","184.666269","1.9.1","host","USB","28","URB_BULK in","98"
"56824","184.666302","host","1.9.1","USB","27","URB_BULK in",""
"56825","184.667316","1.9.1","host","USB","28","URB_BULK in","20"
"56826","184.667375","host","1.9.1","USB","27","URB_BULK in",""
"56827","184.668354","1.9.1","host","USB","28","URB_BULK in","00"
"56828","184.668405","host","1.9.1","USB","27","URB_BULK in",""
"56829","184.669379","1.9.1","host","USB","28","URB_BULK in","00"
"56830","184.669414","host","1.9.1","USB","27","URB_BULK in",""
"56831","184.670420","1.9.1","host","USB","28","URB_BULK in","14"
"56832","184.670453","host","1.9.1","USB","27","URB_BULK in",""
"56833","184.671453","1.9.1","host","USB","28","URB_BULK in","00"
"56834","184.671485","host","1.9.1","USB","27","URB_BULK in",""
"56837","184.672499","1.9.1","host","USB","28","URB_BULK in","06"
"56838","184.672539","host","1.9.1","USB","27","URB_BULK in",""
"56839","184.673533","1.9.1","host","USB","28","URB_BULK in","12"
"56840","184.673570","host","1.9.1","USB","27","URB_BULK in",""
"56842","184.674574","1.9.1","host","USB","28","URB_BULK in","01"
"56843","184.674613","host","1.9.1","USB","27","URB_BULK in",""
"56849","184.675609","1.9.1","host","USB","28","URB_BULK in","08"
"56850","184.675623","host","1.9.1","USB","27","URB_BULK in",""
"56851","184.676644","1.9.1","host","USB","28","URB_BULK in","48"
"56852","184.676677","host","1.9.1","USB","27","URB_BULK in",""
"56854","184.677685","1.9.1","host","USB","28","URB_BULK in","03"
"56855","184.677713","host","1.9.1","USB","27","URB_BULK in",""
"56856","184.678719","1.9.1","host","USB","28","URB_BULK in","08"
"56857","184.678749","host","1.9.1","USB","27","URB_BULK in",""
"56858","184.679760","1.9.1","host","USB","28","URB_BULK in","00"
